193231, 3342336, 1, 0, 0
193481, 3227648, 1, 0, 0
193730, 3289959, 1, 0, 0
193980, 3031040, 1, 0, 0
194230, 3309568, 1, 0, 0
194480, 2768896, 1, 0, 0
194730, 2834432, 1, 0, 0
194980, 3227648, 1, 0, 0
195230, 2654208, 1, 0, 0
195481, 2523136, 1, 0, 0
195731, 2834432, 1, 0, 0
195981, 3457024, 1, 0, 0
196231, 802816, 1, 0, 0
196481, 2932736, 1, 0, 0
196730, 3076112, 1, 0, 0
196980, 3227648, 1, 0, 0
197230, 3145728, 1, 0, 0
197480, 3424256, 1, 0, 0
197730, 2719744, 1, 0, 0
197980, 3227648, 1, 0, 0
198230, 3653632, 1, 0, 0
198481, 3194880, 1, 0, 0
198731, 3538944, 1, 0, 0
198981, 2916352, 1, 0, 0
199231, 3096576, 1, 0, 0
199480, 3026763, 1, 0, 0
199730, 3162112, 1, 0, 0
199980, 3489792, 1, 0, 0
200230, 3375104, 1, 0, 0
200480, 2965504, 1, 0, 0
200730, 3325952, 1, 0, 0
200980, 3686400, 1, 0, 0
201231, 3735552, 1, 0, 0
201481, 2621440, 1, 0, 0
